datetime;aqi;co;no;no2;o3;so2;pm2_5;pm10;nh3;next_aqi;temperature;wind_speed;humidity
2022-07-26 03:00:00;3;233.65;0.0;7.63;24.68;51.98;24.28;29.78;1.08;3.0;25.5;4.0;73
2022-07-26 04:00:00;3;226.97;0.0;6.6;22.17;48.64;23.17;28.67;1.11;3.0;25.3;5.8;75
2022-07-26 05:00:00;3;226.97;0.0;6.08;23.25;50.54;22.53;28.11;1.04;2.0;24.7;4.7;80
2022-07-26 06:00:00;2;200.27;0.0;2.06;65.09;82.02;18.95;25.27;0.46;2.0;24.1;4.6;83
2022-07-26 07:00:00;2;203.61;0.01;2.23;64.37;85.83;18.16;24.53;0.55;2.0;25.9;4.9;69
2022-07-26 08:00:00;2;208.62;0.19;2.72;65.09;87.74;17.99;24.3;0.58;2.0;28.0;3.3;54
2022-07-26 09:00:00;2;206.95;0.33;2.7;84.4;100.14;19.83;26.04;0.12;3.0;30.2;2.8;45
2022-07-26 10:00:00;3;208.62;0.3;2.25;100.14;118.26;23.46;29.45;0.0;4.0;32.0;4.7;41
2022-07-26 11:00:00;4;208.62;0.22;1.71;114.44;125.89;27.26;33.19;0.0;4.0;33.1;7.9;42
2022-07-26 12:00:00;4;198.6;0.13;0.96;117.3;98.23;25.28;30.67;0.0;4.0;33.6;12.7;44
2022-07-26 13:00:00;4;195.26;0.1;0.78;118.73;114.44;30.75;36.03;0.0;4.0;33.1;17.6;45
2022-07-26 14:00:00;4;196.93;0.1;0.8;121.59;169.75;44.3;49.76;0.0;5.0;32.9;16.8;41
2022-07-26 15:00:00;5;195.26;0.09;0.8;121.59;215.53;54.77;60.43;0.0;5.0;32.6;18.2;44
2022-07-26 16:00:00;5;193.6;0.1;0.87;121.59;259.4;66.46;72.38;0.0;5.0;32.1;16.5;44
2022-07-26 17:00:00;5;193.6;0.1;1.04;120.16;286.1;74.58;80.86;0.0;5.0;31.9;15.6;48
2022-07-26 18:00:00;5;200.27;0.14;2.06;123.02;297.55;88.36;95.32;0.0;5.0;31.1;13.1;55
2022-07-26 19:00:00;5;208.62;0.11;3.34;121.59;289.92;98.83;106.28;0.0;5.0;29.9;9.3;65
2022-07-26 20:00:00;5;213.62;0.02;4.24;114.44;270.84;99.78;107.59;0.0;5.0;28.5;6.2;72
2022-07-26 21:00:00;5;230.31;0.0;6.34;100.14;221.25;98.95;106.97;0.0;5.0;27.8;4.3;75
2022-07-26 22:00:00;5;253.68;0.0;8.91;82.25;164.03;97.09;105.15;0.0;5.0;27.6;2.2;75
2022-07-26 23:00:00;5;263.69;0.0;10.62;66.52;119.21;93.79;101.72;0.0;5.0;27.5;4.0;77
2022-07-27 00:00:00;5;267.03;0.0;11.65;51.5;80.11;91.24;98.92;0.0;5.0;27.0;2.6;79
2022-07-27 01:00:00;5;263.69;0.0;11.82;37.91;55.79;88.14;95.62;0.0;5.0;27.0;1.3;76
2022-07-27 02:00:00;5;260.35;0.0;10.88;29.33;48.16;83.21;90.59;0.0;5.0;26.8;1.1;75
2022-07-27 03:00:00;5;250.34;0.0;9.42;24.68;45.3;77.86;85.06;0.0;5.0;25.7;4.5;76
2022-07-27 04:00:00;5;250.34;0.0;8.65;21.64;42.44;75.58;82.44;0.0;5.0;26.2;5.2;66
2022-07-27 05:00:00;5;257.02;0.0;8.4;23.25;53.41;76.61;83.16;0.0;5.0;26.9;3.6;60
2022-07-27 06:00:00;5;216.96;0.0;2.96;75.1;171.66;65.74;73.5;0.0;5.0;26.5;1.3;61
2022-07-27 07:00:00;5;220.3;0.01;3.43;74.39;186.92;67.85;76.36;0.0;5.0;26.2;1.8;62
2022-07-27 08:00:00;5;223.64;0.23;4.11;72.96;183.11;70.53;79.64;0.0;5.0;27.7;1.5;55
2022-07-27 09:00:00;5;223.64;0.41;3.51;82.97;183.11;71.15;81.5;0.0;5.0;29.6;2.1;46
2022-07-27 10:00:00;5;223.64;0.36;2.74;100.14;196.46;71.25;83.03;0.0;5.0;31.7;2.3;36
2022-07-27 11:00:00;5;220.3;0.25;1.99;115.87;211.72;69.98;82.61;0.0;5.0;33.4;8.4;29
2022-07-27 12:00:00;5;208.62;0.15;1.19;118.73;181.2;54.46;69.44;0.0;4.0;33.6;13.7;32
2022-07-27 13:00:00;4;200.27;0.12;0.91;115.87;148.77;40.7;56.0;0.0;4.0;33.6;16.6;37
2022-07-27 14:00:00;4;198.6;0.1;0.82;111.58;133.51;33.96;47.6;0.0;4.0;33.1;18.2;39
2022-07-27 15:00:00;4;200.27;0.1;0.84;108.72;131.61;31.56;43.01;0.0;4.0;32.3;19.9;46
2022-07-27 16:00:00;4;203.61;0.11;0.97;107.29;146.87;32.8;42.19;0.0;4.0;31.6;18.3;48
2022-07-27 17:00:00;4;205.28;0.12;1.22;104.43;171.66;37.16;45.01;0.0;4.0;31.2;14.4;49
2022-07-27 18:00:00;4;210.29;0.15;1.93;104.43;200.27;46.17;53.38;0.0;5.0;31.0;14.8;49
2022-07-27 19:00:00;5;216.96;0.1;2.87;101.57;221.25;55.83;63.0;0.0;5.0;30.4;13.0;50
2022-07-27 20:00:00;5;220.3;0.01;3.47;97.27;230.79;62.93;70.14;0.0;5.0;29.5;9.0;56
2022-07-27 21:00:00;5;250.34;0.0;7.88;77.96;181.2;72.01;79.25;0.0;5.0;28.4;5.7;64
2022-07-27 22:00:00;5;293.73;0.0;13.37;56.51;121.12;77.85;85.07;0.0;5.0;27.9;1.1;68
2022-07-27 23:00:00;5;317.1;0.0;16.96;40.77;81.06;76.17;83.45;0.0;5.0;27.5;1.5;71
2022-07-28 00:00:00;5;310.42;0.0;17.82;31.83;58.17;72.58;79.92;0.0;5.0;27.1;8.2;73
2022-07-28 01:00:00;5;297.07;0.0;15.94;29.68;50.54;69.7;77.03;0.0;5.0;26.9;11.3;71
2022-07-28 02:00:00;5;280.38;0.0;12.34;33.97;52.45;66.3;73.65;0.0;5.0;26.4;4.2;81
2022-07-28 03:00:00;5;267.03;0.0;8.65;42.92;51.02;63.87;71.37;0.0;5.0;26.6;5.2;74
2022-07-28 04:00:00;5;270.37;0.0;6.25;47.92;44.35;64.21;71.91;0.0;5.0;26.5;5.0;64
2022-07-28 05:00:00;5;277.04;0.0;5.48;47.21;39.58;65.67;73.47;0.08;5.0;26.1;5.8;63
2022-07-28 06:00:00;5;287.06;0.0;6.25;44.7;39.58;65.91;73.82;0.63;5.0;25.1;5.9;63
2022-07-28 07:00:00;5;320.43;0.07;11.65;33.62;39.58;67.01;74.9;0.85;5.0;26.6;7.6;63
2022-07-28 08:00:00;5;373.84;1.98;18.85;30.04;50.54;74.93;82.77;0.14;5.0;27.8;6.3;63
2022-07-28 09:00:00;5;283.72;0.37;4.76;100.14;219.35;74.34;83.21;0.0;5.0;29.3;7.6;53
2022-07-28 10:00:00;5;247.0;0.3;2.91;105.86;223.16;59.2;67.36;0.0;4.0;30.6;10.1;48
2022-07-28 11:00:00;4;213.62;0.19;1.76;100.14;175.48;38.79;45.75;0.0;4.0;32.1;16.4;46
2022-07-28 12:00:00;4;188.59;0.1;0.89;91.55;118.26;25.33;31.43;0.0;3.0;33.1;19.7;39
2022-07-28 13:00:00;3;183.58;0.08;0.68;90.84;93.46;21.48;27.61;0.0;3.0;32.7;18.7;39
2022-07-28 14:00:00;3;185.25;0.07;0.66;91.55;96.32;22.06;28.47;0.0;3.0;31.6;15.7;53
2022-07-28 15:00:00;3;188.59;0.08;0.7;92.98;110.63;24.68;31.29;0.0;4.0;31.3;14.8;53
2022-07-28 16:00:00;4;191.93;0.08;0.81;94.41;135.42;29.51;36.51;0.0;4.0;31.3;14.6;52
2022-07-28 17:00:00;4;196.93;0.1;1.03;94.41;156.4;34.99;42.34;0.0;4.0;31.1;12.1;52
2022-07-28 18:00:00;4;201.94;0.13;1.65;95.84;173.57;40.03;47.82;0.0;4.0;30.7;9.7;53
2022-07-28 19:00:00;4;210.29;0.1;2.36;95.84;183.11;44.26;52.37;0.0;4.0;29.8;9.7;55
2022-07-28 20:00:00;4;213.62;0.02;2.87;91.55;188.83;47.59;55.89;0.0;5.0;28.9;9.0;61
2022-07-28 21:00:00;5;240.33;0.0;6.94;74.39;146.87;52.64;60.91;0.0;5.0;28.1;6.1;70
2022-07-28 22:00:00;5;277.04;0.0;11.48;55.07;100.14;55.3;63.45;0.0;5.0;27.7;4.8;75
2022-07-28 23:00:00;5;287.06;0.0;14.05;42.56;77.25;53.46;61.54;0.0;5.0;27.5;1.5;77
2022-07-29 00:00:00;5;267.03;0.0;13.54;38.98;70.57;50.98;59.0;0.0;4.0;27.2;2.0;80
2022-07-29 01:00:00;4;240.33;0.0;10.45;38.62;60.56;47.87;55.64;0.0;4.0;26.9;3.9;83
2022-07-29 02:00:00;4;220.3;0.0;6.94;40.05;55.79;43.92;51.4;0.0;4.0;26.3;4.2;86
2022-07-29 03:00:00;4;205.28;0.0;3.98;43.27;53.88;39.88;47.21;0.0;4.0;26.2;9.0;83
2022-07-29 04:00:00;4;198.6;0.0;3.0;38.98;41.48;37.61;44.89;0.0;4.0;26.1;8.7;74
2022-07-29 05:00:00;4;196.93;0.0;2.96;34.69;35.29;36.31;43.76;0.02;4.0;25.6;3.3;69
2022-07-29 06:00:00;4;200.27;0.0;4.03;30.76;34.81;34.67;42.2;0.39;4.0;25.0;3.4;68
2022-07-29 07:00:00;4;223.64;0.22;8.91;22.71;33.86;33.92;41.19;0.7;4.0;26.2;4.4;65
2022-07-29 08:00:00;4;273.7;3.21;14.39;23.96;36.72;35.16;41.85;0.69;4.0;27.4;2.5;62
2022-07-29 09:00:00;4;208.62;0.37;3.08;86.55;104.9;28.61;33.46;0.0;4.0;29.2;3.5;55
2022-07-29 10:00:00;4;210.29;0.28;2.25;98.71;135.42;36.88;41.63;0.0;4.0;31.1;7.6;48
2022-07-29 11:00:00;4;211.95;0.2;1.71;107.29;167.85;48.61;53.69;0.0;4.0;32.1;12.1;47
2022-07-29 12:00:00;4;201.94;0.11;0.99;107.29;150.68;42.16;46.3;0.0;4.0;32.7;14.6;44
2022-07-29 13:00:00;4;195.26;0.09;0.72;105.86;154.5;38.47;42.08;0.0;4.0;33.5;16.2;36
2022-07-29 14:00:00;4;190.26;0.09;0.65;105.86;165.94;36.13;40.02;0.0;4.0;33.3;17.6;36
2022-07-29 15:00:00;4;185.25;0.09;0.65;107.29;158.31;32.84;37.54;0.0;4.0;33.3;20.6;38
2022-07-29 16:00:00;4;180.24;0.1;0.73;107.29;148.77;29.56;34.8;0.0;4.0;32.3;17.6;44
2022-07-29 17:00:00;4;178.58;0.1;0.86;105.86;150.68;26.89;31.99;0.0;4.0;31.8;12.8;45
2022-07-29 18:00:00;4;183.58;0.15;1.59;104.43;185.01;30.93;35.97;0.0;4.0;31.7;9.3;39
2022-07-29 19:00:00;4;190.26;0.13;2.51;101.57;223.16;36.6;41.83;0.0;4.0;31.1;5.8;38
2022-07-29 20:00:00;4;196.93;0.02;3.26;95.84;244.14;38.39;43.84;0.0;4.0;30.1;7.8;45
2022-07-29 21:00:00;4;203.61;0.0;4.16;89.41;247.96;39.67;45.3;0.0;4.0;29.2;6.9;54
2022-07-29 22:00:00;4;210.29;0.0;5.06;82.97;236.51;40.43;46.06;0.0;4.0;28.9;4.6;57
2022-07-29 23:00:00;4;211.95;0.0;5.44;78.68;215.53;38.78;44.16;0.0;4.0;28.4;3.7;59
2022-07-30 00:00:00;4;210.29;0.0;5.83;70.81;177.38;36.8;41.92;0.0;4.0;28.1;4.0;60
2022-07-30 01:00:00;4;206.95;0.0;5.48;62.23;139.24;35.43;40.28;0.0;4.0;27.3;3.3;60
2022-07-30 02:00:00;4;201.94;0.0;4.63;56.51;116.35;34.25;38.9;0.0;4.0;26.3;8.1;73
2022-07-30 03:00:00;4;195.26;0.0;3.81;50.07;89.65;33.65;38.19;0.0;4.0;26.0;9.8;70
2022-07-30 04:00:00;4;190.26;0.0;3.3;43.63;69.62;33.72;38.16;0.0;4.0;25.7;5.6;61
2022-07-30 05:00:00;4;186.92;0.0;3.08;40.77;62.94;34.04;38.49;0.0;4.0;25.2;3.1;57
2022-07-30 06:00:00;4;188.59;0.0;3.6;40.05;63.9;34.27;38.75;0.02;4.0;24.7;4.3;57
2022-07-30 07:00:00;4;203.61;0.09;6.77;33.97;61.99;34.34;38.78;0.34;4.0;26.0;2.3;51
2022-07-30 08:00:00;4;230.31;1.45;10.62;35.76;63.9;35.22;39.57;0.4;3.0;27.1;2.5;49
2022-07-30 09:00:00;3;195.26;0.19;1.78;98.71;106.81;24.38;27.62;0.0;4.0;28.7;5.9;49
2022-07-30 10:00:00;4;195.26;0.16;1.31;107.29;115.39;25.25;28.12;0.0;4.0;30.7;8.3;42
2022-07-30 11:00:00;4;196.93;0.13;1.03;114.44;141.14;31.23;34.13;0.0;4.0;31.9;12.2;38
2022-07-30 12:00:00;4;190.26;0.09;0.68;114.44;127.79;29.13;31.74;0.0;4.0;32.3;14.8;40
2022-07-30 13:00:00;4;188.59;0.08;0.56;111.58;123.98;27.77;30.36;0.0;4.0;32.9;16.2;37
2022-07-30 14:00:00;4;188.59;0.07;0.51;108.72;129.7;28.18;30.97;0.0;4.0;33.2;17.7;44
2022-07-30 15:00:00;4;190.26;0.07;0.5;107.29;131.61;27.97;30.81;0.0;4.0;33.4;17.2;44
2022-07-30 16:00:00;4;193.6;0.07;0.57;108.72;146.87;29.87;32.89;0.0;4.0;33.1;16.6;49
2022-07-30 17:00:00;4;196.93;0.08;0.75;110.15;162.12;33.55;36.78;0.0;4.0;32.2;17.3;54
2022-07-30 18:00:00;4;203.61;0.13;1.65;115.87;183.11;47.11;50.86;0.0;5.0;31.8;16.4;53
2022-07-30 19:00:00;5;213.62;0.12;2.96;120.16;202.18;67.84;72.24;0.0;5.0;31.1;13.4;54
2022-07-30 20:00:00;5;220.3;0.03;4.03;118.73;207.9;80.88;85.75;0.0;5.0;29.9;8.9;62
2022-07-30 21:00:00;5;226.97;0.0;4.67;111.58;204.09;86.86;92.1;0.0;5.0;29.1;5.5;70
2022-07-30 22:00:00;5;230.31;0.0;5.18;103.0;190.73;85.77;91.13;0.0;5.0;28.6;2.9;72
2022-07-30 23:00:00;5;233.65;0.0;5.31;92.98;169.75;80.08;85.2;0.0;5.0;28.1;1.6;73
2022-07-31 00:00:00;5;226.97;0.0;4.88;84.4;141.14;69.87;74.52;0.0;5.0;27.7;2.5;74
2022-07-31 01:00:00;5;223.64;0.0;4.33;78.68;129.7;62.53;66.95;0.0;5.0;27.1;0.7;77
2022-07-31 02:00:00;5;223.64;0.0;4.03;75.1;133.51;60.26;64.62;0.0;5.0;26.8;0.7;72
2022-07-31 03:00:00;5;223.64;0.0;4.2;61.51;121.12;58.65;62.93;0.0;5.0;26.1;0.0;74
2022-07-31 04:00:00;5;226.97;0.0;4.58;45.06;90.6;58.67;62.82;0.0;5.0;25.6;1.5;74
2022-07-31 05:00:00;5;230.31;0.0;5.1;35.05;65.8;61.08;65.2;0.0;5.0;25.4;0.8;72
2022-07-31 06:00:00;5;236.99;0.0;6.0;28.61;53.41;63.09;67.26;0.0;5.0;25.1;2.3;69
2022-07-31 07:00:00;5;257.02;0.22;9.6;20.56;47.21;65.12;69.32;0.0;5.0;25.5;0.4;63
2022-07-31 08:00:00;5;293.73;2.93;13.02;22.35;53.88;68.98;73.28;0.0;4.0;26.9;2.6;49
2022-07-31 09:00:00;4;220.3;0.45;3.38;77.25;148.77;45.73;49.94;0.0;4.0;28.7;4.3;45
2022-07-31 10:00:00;4;211.95;0.28;2.14;90.12;131.61;33.37;36.83;0.0;3.0;30.6;9.5;50
2022-07-31 11:00:00;3;203.61;0.16;1.32;95.84;114.44;24.46;27.36;0.0;2.0;32.3;11.2;43
2022-07-31 12:00:00;2;191.93;0.08;0.61;92.98;78.2;14.95;17.04;0.0;2.0;32.9;14.6;41
2022-07-31 13:00:00;2;188.59;0.06;0.45;90.12;66.76;11.46;13.28;0.0;2.0;32.5;17.6;44
2022-07-31 14:00:00;2;186.92;0.06;0.43;89.41;68.66;11.36;13.21;0.0;2.0;32.0;22.4;46
2022-07-31 15:00:00;2;186.92;0.06;0.43;88.69;71.53;12.12;14.0;0.0;2.0;31.4;17.7;53
2022-07-31 16:00:00;2;188.59;0.07;0.52;87.26;78.2;13.65;15.6;0.0;2.0;31.9;11.8;49
2022-07-31 17:00:00;2;191.93;0.09;0.67;87.26;93.46;16.94;19.04;0.0;3.0;31.6;10.7;49
2022-07-31 18:00:00;3;196.93;0.1;0.96;86.55;116.35;22.44;24.67;0.0;4.0;31.0;11.8;50
2022-07-31 19:00:00;4;200.27;0.07;1.37;83.68;139.24;28.6;30.89;0.0;4.0;29.8;10.5;57
2022-07-31 20:00:00;4;201.94;0.01;1.71;79.39;150.68;33.19;35.45;0.0;4.0;28.8;10.1;63
2022-07-31 21:00:00;4;201.94;0.0;2.08;75.1;154.5;37.0;39.32;0.0;4.0;27.9;12.0;68
2022-07-31 22:00:00;4;201.94;0.0;2.48;70.1;150.68;39.78;42.29;0.0;4.0;27.6;10.4;65
2022-07-31 23:00:00;4;198.6;0.0;2.55;65.09;135.42;39.98;42.79;0.0;4.0;27.1;4.6;70
2022-08-01 00:00:00;4;200.27;0.0;3.81;51.5;80.11;39.82;42.78;0.0;4.0;26.8;1.5;72
2022-08-01 01:00:00;4;201.94;0.0;4.93;37.19;43.87;38.42;41.48;0.0;4.0;26.5;5.5;72
2022-08-01 02:00:00;4;198.6;0.0;4.71;29.33;37.19;35.98;39.25;0.0;4.0;25.3;3.6;82
2022-08-01 03:00:00;4;198.6;0.0;4.24;26.82;37.19;33.29;36.85;0.0;4.0;25.5;2.2;77
2022-08-01 04:00:00;4;200.27;0.0;3.86;27.89;38.15;31.46;35.33;0.0;4.0;25.2;5.2;77
2022-08-01 05:00:00;4;203.61;0.0;3.64;32.19;40.53;30.7;34.9;0.0;4.0;24.9;5.2;78
2022-08-01 06:00:00;4;213.62;0.0;4.24;36.84;41.48;29.79;34.22;0.0;4.0;24.6;7.1;76
2022-08-01 07:00:00;4;247.0;0.12;8.74;33.26;35.29;30.16;34.5;0.0;4.0;25.6;7.6;70
2022-08-01 08:00:00;4;293.73;2.29;13.54;30.04;29.33;31.16;35.3;0.0;2.0;27.3;5.9;63
2022-08-01 09:00:00;2;200.27;0.26;2.14;82.97;53.88;19.12;21.17;0.0;2.0;29.0;7.4;53
2022-08-01 10:00:00;2;196.93;0.18;1.35;87.26;45.78;15.24;17.07;0.0;2.0;30.8;6.4;43
2022-08-01 11:00:00;2;196.93;0.13;1.0;90.12;44.35;13.76;15.71;0.0;2.0;32.2;3.6;37
2022-08-01 12:00:00;2;196.93;0.09;0.75;90.84;41.48;12.57;14.57;0.0;2.0;32.7;11.8;38
2022-08-01 13:00:00;2;201.94;0.09;0.73;92.98;55.31;14.3;16.11;0.0;3.0;32.1;15.2;44
2022-08-01 14:00:00;3;208.62;0.1;0.82;100.14;95.37;22.34;24.03;0.0;4.0;31.6;15.1;45
2022-08-01 15:00:00;4;208.62;0.1;0.9;101.57;133.51;31.65;33.38;0.0;4.0;32.4;15.9;45
2022-08-01 16:00:00;4;208.62;0.1;1.12;101.57;164.03;43.89;45.79;0.0;5.0;30.2;14.4;58
2022-08-01 17:00:00;5;208.62;0.1;1.5;98.71;179.29;53.83;55.93;0.0;5.0;30.8;12.3;50
2022-08-01 18:00:00;5;236.99;0.42;7.11;86.55;150.68;59.54;61.76;0.0;5.0;30.6;8.7;49
2022-08-01 19:00:00;5;290.39;0.46;14.05;75.1;123.98;61.1;63.38;0.0;5.0;30.0;9.1;49
2022-08-01 20:00:00;5;337.12;0.07;17.99;67.23;125.89;60.4;62.71;0.0;5.0;28.8;9.4;59
2022-08-01 21:00:00;5;360.49;0.0;18.51;62.94;139.24;59.68;62.09;0.0;5.0;28.0;7.7;66
2022-08-01 22:00:00;5;370.5;0.0;18.51;52.93;123.98;57.94;60.48;0.0;5.0;27.7;3.8;67
2022-08-01 23:00:00;5;363.83;0.0;18.16;39.7;82.97;51.32;53.88;0.0;4.0;27.1;1.1;70
2022-08-02 00:00:00;4;323.77;0.0;15.94;31.83;49.59;44.43;46.92;0.0;4.0;26.2;3.9;74
2022-08-02 01:00:00;4;280.38;0.0;12.17;30.4;37.19;38.21;40.62;0.0;4.0;25.6;5.5;75
2022-08-02 02:00:00;4;247.0;0.0;8.4;33.26;34.81;31.95;34.31;0.0;4.0;24.9;2.7;78
2022-08-02 03:00:00;4;223.64;0.0;5.74;38.62;32.9;27.07;29.38;0.0;3.0;24.9;5.2;67
2022-08-02 04:00:00;3;211.95;0.0;4.5;42.92;30.99;23.85;26.11;0.12;3.0;25.0;5.6;61
2022-08-02 05:00:00;3;210.29;0.0;4.24;45.42;30.99;21.54;23.68;0.5;2.0;24.8;5.0;59
2022-08-02 06:00:00;2;216.96;0.0;5.14;46.49;31.95;19.65;21.62;0.73;2.0;24.5;4.7;61
2022-08-02 07:00:00;2;253.68;0.12;10.37;39.7;29.33;19.0;20.76;1.03;2.0;25.7;4.7;56
2022-08-02 08:00:00;2;303.75;2.51;15.94;35.76;26.23;19.45;21.02;1.17;2.0;26.8;6.4;54
2022-08-02 09:00:00;2;193.6;0.29;2.61;105.86;61.04;13.69;14.67;0.0;2.0;28.7;5.9;44
2022-08-02 10:00:00;2;193.6;0.23;1.74;115.87;73.43;13.95;14.98;0.0;3.0;30.1;3.7;39
2022-08-02 11:00:00;3;196.93;0.17;1.27;121.59;88.69;15.1;16.28;0.0;3.0;31.4;1.5;37
2022-08-02 12:00:00;3;195.26;0.12;0.91;124.45;94.41;15.32;16.61;0.0;3.0;32.6;6.5;35
2022-08-02 13:00:00;3;193.6;0.1;0.81;123.02;103.95;15.5;16.86;0.0;3.0;33.0;13.5;34
2022-08-02 14:00:00;3;190.26;0.09;0.8;123.02;118.26;16.88;18.46;0.0;3.0;32.3;13.6;36
2022-08-02 15:00:00;3;186.92;0.08;0.78;121.59;116.35;16.79;18.55;0.0;3.0;32.1;13.7;38
2022-08-02 16:00:00;3;183.58;0.09;0.79;120.16;107.77;14.93;16.8;0.0;2.0;31.9;15.1;39
2022-08-02 17:00:00;2;180.24;0.1;0.92;117.3;97.27;12.83;14.81;0.0;2.0;31.7;17.9;39
2022-08-02 18:00:00;2;193.6;0.33;3.34;111.58;95.37;12.98;15.05;0.0;2.0;31.2;18.5;40
2022-08-02 19:00:00;2;223.64;0.41;7.03;105.86;93.46;14.31;16.44;0.05;2.0;30.1;16.4;46
2022-08-02 20:00:00;2;253.68;0.09;9.94;94.41;92.51;15.19;17.37;0.4;2.0;28.9;9.5;57
2022-08-02 21:00:00;2;307.08;0.0;14.57;75.82;82.02;16.68;18.93;1.08;2.0;28.3;4.1;61
2022-08-02 22:00:00;2;373.84;0.0;20.22;53.64;63.9;18.25;20.57;1.79;2.0;27.4;5.9;62
2022-08-02 23:00:00;2;390.53;0.0;22.96;37.91;50.07;18.33;20.7;2.09;2.0;26.8;7.4;59
2022-08-03 00:00:00;2;347.14;0.0;20.56;32.19;39.58;16.69;19.02;1.99;2.0;26.6;6.4;54
2022-08-03 01:00:00;2;297.07;0.0;15.42;33.62;37.67;14.55;16.82;1.96;2.0;26.5;5.7;49
2022-08-03 02:00:00;2;250.34;0.0;10.28;40.05;42.92;12.57;14.86;1.99;2.0;25.4;6.1;53
2022-08-03 03:00:00;2;220.3;0.0;6.68;49.35;49.11;10.98;13.19;2.09;2.0;25.4;6.4;50
2022-08-03 04:00:00;2;210.29;0.0;5.4;55.79;57.22;10.12;12.2;2.37;1.0;26.0;6.6;48
2022-08-03 05:00:00;1;216.96;0.0;5.65;60.08;71.53;9.9;11.84;2.82;1.0;26.6;5.5;44
2022-08-03 06:00:00;1;233.65;0.0;7.28;59.37;87.74;9.99;11.83;3.17;2.0;25.2;5.6;49
2022-08-03 07:00:00;2;280.38;0.12;13.37;47.21;79.15;10.63;12.41;3.01;2.0;26.3;3.1;44
2022-08-03 08:00:00;2;337.12;2.96;19.19;35.41;59.6;11.84;13.54;2.37;2.0;28.4;4.0;38
2022-08-03 09:00:00;2;185.25;0.27;2.27;100.14;111.58;7.67;8.36;0.89;2.0;30.1;1.5;36
2022-08-03 10:00:00;2;183.58;0.2;1.44;107.29;109.67;9.44;10.09;0.58;2.0;31.4;3.5;34
2022-08-03 11:00:00;2;185.25;0.16;1.1;113.01;121.12;12.04;12.71;0.14;2.0;32.5;7.6;32
2022-08-03 12:00:00;2;186.92;0.12;0.88;117.3;122.07;14.22;14.91;0.0;2.0;32.9;11.7;32
2022-08-03 13:00:00;2;186.92;0.1;0.84;118.73;131.61;16.52;17.26;0.0;2.0;33.1;12.4;32
2022-08-03 14:00:00;2;185.25;0.09;0.85;118.73;152.59;19.73;20.57;0.0;3.0;32.6;11.0;37
2022-08-03 15:00:00;3;181.91;0.08;0.82;117.3;162.12;22.61;23.5;0.0;4.0;32.7;13.3;38
2022-08-03 16:00:00;4;181.91;0.08;0.85;117.3;167.85;26.18;27.15;0.0;4.0;32.8;14.9;40
2022-08-03 17:00:00;4;183.58;0.09;1.03;121.59;164.03;27.33;28.51;0.0;4.0;32.2;14.5;42
2022-08-03 18:00:00;4;190.26;0.12;1.84;121.59;164.03;26.17;27.61;0.0;4.0;31.5;12.9;43
2022-08-03 19:00:00;4;196.93;0.11;2.83;118.73;169.75;25.04;26.61;0.0;3.0;30.7;12.8;44
2022-08-03 20:00:00;3;201.94;0.02;3.51;113.01;171.66;23.8;25.42;0.0;4.0;29.7;9.7;47
2022-08-03 21:00:00;4;263.69;0.0;9.94;91.55;139.24;27.02;28.75;0.0;4.0;29.0;2.6;52
2022-08-03 22:00:00;4;330.45;0.0;16.96;67.23;102.04;29.26;31.03;0.05;4.0;28.3;2.1;56
2022-08-03 23:00:00;4;327.11;0.0;18.34;54.36;80.11;27.29;28.91;0.74;3.0;27.7;4.3;56
2022-08-04 00:00:00;3;283.72;0.0;15.08;51.5;68.66;23.96;25.38;1.04;3.0;27.3;6.5;52
2022-08-04 01:00:00;3;247.0;0.0;11.14;50.78;62.94;20.88;22.2;1.19;2.0;27.1;7.3;47
2022-08-04 02:00:00;2;223.64;0.0;7.8;52.93;64.85;18.24;19.53;1.23;2.0;26.5;5.1;49
2022-08-04 03:00:00;2;210.29;0.0;5.36;55.79;66.76;16.05;17.38;1.23;2.0;26.2;5.1;46
2022-08-04 04:00:00;2;203.61;0.0;4.16;56.51;67.71;14.63;15.97;1.14;2.0;25.7;3.6;44
2022-08-04 05:00:00;2;203.61;0.0;3.86;56.51;71.53;13.89;15.18;0.99;2.0;24.9;4.8;52
2022-08-04 06:00:00;2;201.94;0.0;3.38;66.52;97.27;13.5;14.69;0.6;2.0;26.2;3.9;44
2022-08-04 07:00:00;2;220.3;0.03;6.25;62.23;102.04;13.69;14.84;0.71;2.0;27.3;1.8;40
2022-08-04 08:00:00;2;243.66;0.68;9.25;61.51;106.81;14.94;16.1;0.74;2.0;28.6;0.4;38
2022-08-04 09:00:00;2;188.59;0.24;2.08;87.98;144.96;10.74;11.44;0.0;2.0;30.4;1.8;35
2022-08-04 10:00:00;2;186.92;0.2;1.48;92.98;141.14;11.89;12.62;0.0;2.0;31.9;6.1;35
2022-08-04 11:00:00;2;186.92;0.15;1.22;97.27;158.31;14.13;14.87;0.0;2.0;32.9;9.3;34
2022-08-04 12:00:00;2;186.92;0.12;1.09;101.57;173.57;17.08;17.86;0.0;3.0;33.2;14.2;36
2022-08-04 13:00:00;3;188.59;0.11;1.18;103.0;202.18;21.93;22.81;0.0;4.0;32.7;17.2;38
2022-08-04 14:00:00;4;191.93;0.11;1.34;103.0;236.51;27.96;28.95;0.0;4.0;29.6;3.7;55
